,USAF,WBAN,STATION NAME,CTRY,STATE,ICAO,LAT,LON,ELEV(M),BEGIN,END
22595,769045,99999,TAPACHULA INTL ARPT,MX,,,14.8,-92.367,29.0,19931231,19940927
22596,769995,99999,LAZARO CARDENAS,MX,,MMLC,18.002,-102.221,11.9,19730219,19770209
22597,769996,99999,,,,,,,,19730401,19740131
22598,769997,99999,PASTEJE,MX,,,19.684,-99.776,2580.0,19730101,19761028
22599,769998,99999,,,,,,,,19730703,19730825
22600,780160,13601,NAVAL ATLANTIC METEROLOGY & OCEANOGRAPHY FACILITY,BD,,TXKF,32.367,-64.683,5.5,19411201,20231007
22601,780160,99999,L F WADE INTL ARPT,BD,,TXKF,32.363,-64.679,4.0,20000101,20041231
22602,780610,99999,WEST END INTL ARPT,BS,,MYGW,26.7,-78.967,4.0,19730101,20200724
22603,780620,99999,GRAND BAHAMA INTL,BS,,MYGF,26.559,-78.696,2.1,19730101,20231006
22604,780630,99999,GRAND BAHAMA,BS,,,26.667,-78.333,2.0,20040709,20230313
22605,780631,99999,GRAND BAHAMA AUX AF,BF,,MYGM,26.617,-78.367,2.0,19760101,19810507
22606,780660,99999,GREEN TURTLE CAY   ABACO,BS,,,26.75,-77.333,15.0,19730101,19971231
22607,780690,99999,SOUTH BIMINI  BINIMI,BS,,,25.7,-79.25,3.0,20090422,20090422
22608,780700,99999,SOUTH BIMINI,BS,,MYBS,25.7,-79.265,3.0,19730101,19971231
22609,780730,99999,NASSAU INTL,BS,,MYNN,25.039,-77.466,4.9,19730101,20231006
22610,780750,99999,NORTH ELEUTHERA  ELEUTHERA,BS,,MYEH,25.483,-76.667,4.0,20070625,20220410
22611,780760,99999,COFFIN HILLS/ELEUTH,BS,,,25.267,-76.3,29.0,20011004,20180316
22612,780770,99999,DUNMORE TOWN  HARBOUR IS.  ELEUTHERA,BS,,,25.5,-76.633,16.0,19730101,19971231
22613,780810,99999,NASSAU,BS,,,25.083,-77.367,3.0,20080408,20100401
22614,780830,99999,ANDROSTOWN,BS,,,24.7,-77.767,3.0,20011017,20220803
22615,780850,99999,MANGROVE CAY,BF,,,24.25,-77.65,2.0,19730101,19781030
22616,780860,99999,KEMP'S BAY  ANDROS,BS,,,24.083,-77.55,4.0,19780901,19971222
22617,780870,99999,THE BIGHT  CAT ISLAND,BS,,,24.283,-75.417,3.0,19730101,19971231
22618,780880,12716,COCKBURN/SAN SALVAD,BF,,MYSM,24.05,-74.533,7.0,19730101,20231006
22619,780880,99999,SAN SALVADOR,BS,,MYSM,24.063,-74.524,7.3,20010624,20020424
22620,780910,99999,MOSS TOWN  EXUMA,BS,,,23.55,-75.867,3.0,20090422,20090422
22621,780920,99999,GEORGE TOWN,BS,,MYEG,23.467,-75.782,1.5,19730101,20220611
22622,780930,99999,EXUMA INTL,BS,,MYEF,23.563,-75.878,2.7,20040928,20080619
22623,780940,99999,DEADMAN'S CAY  LONG ISLAND,BS,,,23.1,-74.967,9.0,20090421,20090422
22624,780950,99999,CLARENCE TOWN  LONG ISLAND,BS,,,23.1,-74.967,9.0,19730101,19971231
22625,781010,99999,DUNCAN TOWN  RAGGED ISLAND,BS,,,22.2,-75.733,13.0,19730101,19971231
22626,781030,99999,COLONEL HILL  CROOKED ISLAND,BS,,,22.75,-74.233,29.0,19730101,19810227
22627,781040,99999,CHURCH GROVE   CROOKED ISLAND,BS,,,22.75,-74.233,29.0,19810101,19971231
22628,781090,99999,ABRAHAM'S BAY   MAYAGUANA,BS,,,22.367,-72.967,3.0,19440605,19971231
22629,781140,99999,PROVIDENCIALES,TC,,,21.767,-72.267,4.0,20230414,20231005
22630,781180,12714,TURKS ISLAND,TK,,MBGT,21.45,-71.15,10.0,19440117,19810605
22631,781180,99999,TURKS ISLAND,TC,,MBGT,21.45,-71.15,10.0,20070724,20231006
22632,781200,99999,MATTHEW TOWN  INAGUA,BS,,,20.95,-73.65,3.0,20070226,20070227
22633,781210,99999,MATTHEW TOWN,BS,,MYIG,20.975,-73.667,2.4,19730101,20231006
22634,782210,99999,RAFAEL CABRERA,CU,,MUNG,21.835,-82.784,24.1,19730101,20230113
22635,782215,99999,PLAYA BARACOA,CU,,MUPB,23.033,-82.579,31.1,20070722,20230303
22636,782240,99999,JOSE MARTI INTL,CU,,MUHA,22.989,-82.409,64.0,19390101,20231006
22637,782250,99999,CASABLANCA,CU,,,23.15,-82.35,51.0,20080721,20100810
22638,782290,99999,JUAN GUALBERTO GOMEZ INTL,CU,,MUVR,23.034,-81.435,64.0,19730101,20231006
22639,782300,99999,JOVELLANOS,CU,,,22.8,-81.183,25.0,20080721,20121020
22640,782390,99999,CAYO COCO,CU,,,22.533,-78.367,10.0,20080721,20200715
22641,782430,99999,EL YABU,CU,,,22.467,-79.983,116.0,20080721,20200720
22642,782440,99999,JAIME GONZALEZ,CU,,MUCF,22.15,-80.414,31.1,19390101,20231006
22643,782550,99999,IGNACIO AGRAMONTE INTL,CU,,MUCM,21.42,-77.848,125.9,19500101,20231006
22644,782560,99999,MANZANILLO  ORIENTE,CU,,MUMZ,20.333,-77.117,60.0,19791207,20220719
22645,782561,99999,JARDINES DEL REY,CU,,MUCC,22.461,-78.328,4.0,20040713,20231006
22646,782570,99999,LAS TUNAS,CU,,,20.95,-76.95,106.0,20080801,20080906
22647,782590,99999,MANZANILLO,CU,,,20.183,-77.15,10.0,20050701,20131008
22648,782591,99999,BAYAMO,CU,,,20.4,-76.617,61.0,19791201,19900219
22649,782593,99999,CARLOS MANUEL DE CESPEDES,CU,,MUBY,20.396,-76.621,61.9,19300501,20221220
22650,782623,99999,FRANK PAIS INTL,CU,,MUHG,20.786,-76.315,110.0,19920408,20231006
22651,782624,99999,MANAGUA,CU,,MUMG,22.97,-82.275,114.9,20051218,20190625
22652,782640,99999,ANTONIO MACEO INTL,CU,,MUCU,19.97,-75.835,75.9,19390101,20231006
22653,782650,99999,CABO LURECIA,CU,,,21.067,-75.617,4.0,20080721,20211124
22654,782670,99999,MARIANA GRAJALES,CU,,MUGT,20.085,-75.158,17.1,19730101,20221024
22655,782680,99999,GUSTAVO RIZO,CU,,MUBA,20.365,-74.506,7.9,19390101,19971231
22656,782684,99999,ORESTES ACOSTA,CU,,MUMO,20.654,-74.922,4.9,19800427,20230113
22657,782700,99999,GUARO,CU,,,20.667,-75.783,20.0,20080906,20080906
22658,782800,99999,ANTILLA,CU,,,20.833,-75.717,3.0,19370715,20100313
22659,783100,99999,CABO SAN ANTONIO   PINAR DEL RIO,CU,,,21.867,-84.95,8.0,19490122,20161011
22660,783110,99999,LA BAJADA  PINAR DEL RIO,CU,,,21.917,-84.467,4.0,19780601,19900331
22661,783120,99999,SANTA LUCIA   PINAR DEL RIO,CU,,,22.667,-83.967,24.0,20020909,20160113
22662,783130,99999,ISABEL RUBIO  PINAR DEL RIO,CU,,,22.167,-84.1,28.0,19740419,20160113
22663,783134,12857,SAN JULIAN,CU,,MUSJ,22.067,-84.15,17.1,19361201,19810907
22664,783140,99999,SAN JUAN Y MARTINEZ   PINAR DEL RIO,CU,,,22.283,-83.833,30.0,19761001,20160113
22665,783150,99999,PINAR DEL RIO,CU,,,22.417,-83.683,37.0,19730101,20161011
22666,783160,99999,LA PALMA  PINAR DEL RIO,CU,,,22.767,-83.55,47.0,19761101,20160113
22667,783170,99999,PASO REAL DE SAN DIEGO  PINAR DEL RIO,CU,,,22.55,-83.3,44.0,19730101,20160113
22668,783180,99999,BAHIA HONDA  PINAR DEL RIO,CU,,,22.917,-83.167,3.0,19761101,20161011
22669,783190,99999,ARTEMISA  LA HABANA,CU,,,22.8,-82.75,42.0,20020618,20160113
22670,783200,99999,GUIRA DE MELENA   LA HABANA,CU,,,22.783,-82.517,10.0,19760302,20160113
22671,783210,99999,LA FE  ISLA DE LA JUVENTUD,CU,,,21.733,-82.767,32.0,19730101,19971130
22672,783220,99999,BATABANO  LA HABANA,CU,,,22.717,-82.283,7.0,20020610,20161011
22673,783230,99999,GUINES  LA HABANA,CU,,,22.85,-82.033,55.0,19730101,20160113
22674,783240,99999,PUNTA DEL ESTE   ISLA DE LA JUVENTUD,CU,,,21.55,-82.533,10.0,19790908,20161011
22675,783250,99999,CASA BLANCA   LA HABANA,CU,,,23.167,-82.35,50.0,19490101,19971213
22676,783260,99999,MATANZAS,CU,,,23.017,-81.517,46.0,19730101,20160113
22677,783270,99999,UNION DE REYES   MATANZAS,CU,,,22.767,-81.533,30.0,19790908,20160113
22678,783280,99999,SAN ANTONIO DE LOS BANOS,CU,,MUSA,22.872,-82.509,50.0,20040705,20210119
22679,783284,99999,SAN ANTONIO BANOS,CU,,MUSA,22.883,-82.5,50.0,19430411,19460516
22680,783290,99999,INDIO HATUEY   MATANZAS,CU,,,22.817,-81.0,19.0,19930718,19971115
22681,783300,99999,JOVELLANOS  MATANZAS,CU,,,22.783,-81.183,25.0,20020306,20160113
22682,783310,99999,JAGUEY GRANDE   MATANZAS,CU,,,22.633,-81.267,5.0,20041007,20160113
22683,783320,99999,COLON  MATANZAS,CU,,,22.683,-80.933,35.0,19730101,20160113
22684,783330,99999,PLAYA GIRON  MATANZAS,CU,,,22.067,-81.033,5.0,19730227,19970915
22685,783334,99999,VILO ACUNA INTL,CU,,MUCL,21.616,-81.546,3.0,19830520,20231006
22686,783350,99999,AGUADA DE PASAJEROS   CIENFUEGOS,CU,,,22.383,-80.85,27.0,19730101,20160113
22687,783360,99999,PICO SAN JUAN   CIENFUEGOS,CU,,,21.917,-80.167,1140.0,19990831,19990831
22688,783370,99999,TRINIDAD   SANCTI SPIRITUS,CU,,,21.783,-79.983,54.0,19741026,20160113
22689,783380,99999,SAGUA LA GRANDE   VILLA CLARA,CU,,,22.817,-80.083,22.0,19730101,20160113
22690,783390,99999,CAYO COCO   CIEGO DE AVILA,CU,,,22.517,-78.45,2.0,19730101,20160113
22691,783400,99999,BAINOA  LA HABANA,CU,,,23.033,-81.917,80.0,20041007,20160113
22692,783410,99999,EL JIBARO   SANCTI SPIRITUS,CU,,,21.717,-79.217,30.0,20041007,20160113
22693,783420,99999,TOPES DE COLLANTES   SANCTI SPIRITUS,CU,,,21.917,-80.017,771.0,19750328,20160113
22694,783430,99999,EL YABU  VILLA CLARA,CU,,,22.433,-79.983,116.0,20041007,20160113
22695,783440,99999,CANTARRANA   CIENFUEGOS,CU,,,21.917,-80.167,42.0,19490101,20161011
22696,783450,99999,JUCARO  CIEGO DE AVILA,CU,,,21.617,-78.85,1.0,19761001,20161011
22697,783460,99999,MAXIMO GOMEZ,CU,,MUCA,22.027,-78.79,102.1,19730101,19971231
22698,783465,99999,ABEL SANTAMARIA,CU,,MUSC,22.492,-79.944,103.0,20050723,20231006
22699,783470,99999,CAMILO CIENFUEGOS   CIEGO DE AVILA,CU,,,22.15,-78.75,16.0,19730501,20160113
22700,783480,99999,CAIBARIEN  VILLA CLARA,CU,,,22.517,-79.45,6.0,19730101,20161011
22701,783490,99999,SANCTI SPIRITUS   SANCTI SPIRITUS,CU,,,21.933,-79.45,97.0,19730107,20161011
22702,783500,99999,FLORIDA  CAMAGUEY,CU,,,21.517,-78.233,58.0,19730101,20160113
22703,783510,99999,SANTA CRUZ DEL SUR   CAMAGUEY,CU,,,20.717,-78.0,2.0,19730101,20161011
22704,783520,99999,ESMERALDA  CAMAGUEY,CU,,,21.85,-78.117,31.0,19780105,20160113
22705,783530,99999,NUEVITAS  CAMAGUEY,CU,,,21.533,-77.25,4.0,19330102,20161011
22706,783540,99999,PALO SECO  CAMAGUEY,CU,,,21.133,-77.317,96.0,19761001,20160113
22707,783550,99999,CAMAGUEY  CAMAGUEY,CU,,,21.4,-77.85,122.0,19420701,20161011
22708,783570,99999,HERMANOS AMEIJEIRAS,CU,,MUVT,20.988,-76.936,100.0,19761101,19971231
22709,783580,99999,PUERTO PADRE   LAS TUNAS,CU,,,21.2,-76.617,13.0,19730101,19970519
22710,783590,99999,MANSANILLO  GRANMA,CU,,,20.333,-77.133,10.0,20000325,20160113
22711,783600,99999,CABO CRUZ  GRANMA,CU,,,19.85,-77.233,10.0,19730101,20161011
22712,783610,99999,JUCARITO  GRANMA,CU,,,20.667,-76.9,12.0,20041007,20160113
22713,783620,99999,LA JIQUIMA  HOLGUIN,CU,,,20.933,-76.533,105.0,19730719,20160113
22714,783630,99999,CONTRAMAESTRE   SANTIAGO DE CUBA,CU,,,20.283,-76.25,100.0,19780201,20161011
22715,783640,99999,UNIVERSIDAD   SANTIAGO DE CUBA,CU,,,20.05,-75.817,38.0,19730904,20160113
22716,783650,99999,PUNTA LUCRECIA   HOLGUIN,CU,,,21.067,-75.617,4.0,19740716,20161010
22717,783660,99999,GRAN PIEDRA   SANTIAGO DE CUBA,CU,,,20.033,-75.633,1226.0,19730101,20160113
22718,783670,11706,GUANTANAMO BAY NAVAL AIR STATION,CU,,MUGM,19.9,-75.15,39.9,19450401,20231007
22719,783680,99999,GUANTANAMO   GUANTANAMO,CU,,,20.133,-75.233,55.0,19730620,20160113
22720,783690,99999,PUNTA DE MAISI   GUANTANAMO,CU,,,20.25,-74.15,10.0,19490222,20161011
22721,783700,99999,GUARO  HOLGUIN,CU,,,20.667,-75.783,20.0,20041007,20160113
22722,783710,99999,PINARES DE MAYARI   HOLGUIN,CU,,,20.483,-75.8,646.0,20041007,20160113
22723,783730,99999,SANTIAGO DE LAS VEGAS  CIUDAD HABANA,CU,,,22.967,-82.383,78.0,20041007,20160113
22724,783740,99999,TAPASTE  LA HABANA,CU,,,23.017,-82.133,120.0,20041007,20160113
22725,783750,99999,MELENA DEL SUR   LA HABANA,CU,,,22.767,-82.133,25.0,20041007,20160113
22726,783760,99999,BAUTA  LA HABANA,CU,,,22.967,-82.533,65.0,20041007,20160113
22727,783770,99999,VEGUITAS  GRANMA,CU,,,20.317,-76.883,30.0,20041007,20160113
22728,783780,99999,VELASCO  HOLGUIN,CU,,,21.083,-76.3,35.0,20040729,20160113
22729,783790,99999,LOMA EL MANEY  GRANMA,CU,,,19.917,-77.417,900.0,19991129,20160402
22730,783830,99999,CAYMAN BRAC,CJ,,,19.683,-79.883,6.0,19730101,20211212
22731,783840,11813,OWEN ROBERTS AIRPORT,CJ,,MWCR,19.3,-81.367,3.1,19730101,20231006
22732,783840,99999,OWEN ROBERTS AIRPOR,CJ,,MWCR,19.283,-81.35,3.0,20000101,20041231
22733,783841,99999,GERRARD SMITH INTL,KY,,MWCB,19.687,-79.883,2.4,20040930,20231006
22734,783842,99999,MARCOS A GELABERT I,PA,,,8.967,-79.55,10.0,20050208,20231006
22735,783870,99999,NEGRIL POINT,JM,,,18.25,-78.367,10.0,20010902,20221116
22736,783880,99999,SANGSTER INTL,JM,,MKJS,18.504,-77.913,1.2,19730101,20231006
22737,783970,99999,NORMAN MANLEY INTL,JM,,MKJP,17.936,-76.788,3.0,19411222,20231006
22738,783990,99999,MORANT POINT,JM,,,17.917,-76.183,2.0,19730101,19791022
22739,784090,99999,CAP HAITIEN INTL,HT,,MTCH,19.733,-72.195,3.0,19430801,20231003
22740,784370,99999,PORT-AU-PRINCE (DAMIEN),HT,,,18.6,-72.283,15.0,19861221,19971206
22741,784390,99999,TOUSSAINT LOUVERTURE INTL,HT,,MTPP,18.58,-72.293,37.2,19370101,20231006
22742,784395,99999,CAMP CANARGUS,HT,,,18.567,-72.317,38.0,19960827,19971212
22743,784510,99999,MONTE CRISTI,DO,,,19.883,-71.65,2.0,20070724,20230923
22744,784570,99999,GREGORIO LUPERON INTL,DO,,MDPP,19.758,-70.57,4.6,19440101,20231006
22745,784575,99999,SAMANA,DO,,MDCY,19.267,-69.75,4.0,20070807,20231006
22746,784580,99999,PUERTO PLATA,DO,,,19.75,-70.55,5.0,19921001,20231006
22747,784600,99999,CIBAO INTL,DO,,MDST,19.406,-70.605,172.2,19730102,20231006
22748,784640,99999,CABRERA,DO,,,19.633,-69.883,14.0,19760710,20230929
22749,784645,99999,COTUI/SAN MIGUEL,DO,,,19.05,-70.15,-999.0,19841119,19880330
22750,784660,99999,ARROYO BARRIL,DO,,,19.2,-69.45,42.0,20021105,20230929
22751,784670,99999,SABANA DE LA MAR,DO,,,19.05,-69.383,10.0,19570901,20231006
22752,784730,99999,BAYAGUANA,DO,,,18.75,-69.633,76.0,20031102,20230904
22753,784780,99999,CABO ENGANO,DO,,,18.617,-69.317,2.0,19550801,19970524
22754,784785,99999,CASA DE CAMPO INTL,DO,,MDLR,18.451,-68.912,73.2,19991024,20231006
22755,784786,99999,PUNTA CANA,DR,,,18.883,-71.35,0.0,19871006,19880317
22756,784790,99999,PUNTA CANA INTL,DO,,MDPC,18.567,-68.363,14.3,19921001,20231006
22757,784800,99999,JIMANI,DO,,,18.333,-71.85,56.0,20010819,20230925
22758,784820,99999,MARIA MONTEZ INTL,DO,,MDBH,18.251,-71.12,3.0,19730103,20231006
22759,784840,99999,HERRERA INTL,DO,,MDHE,18.47,-69.969,60.4,19440412,20230929
22760,784850,99999,LAS AMERICAS INTL,DO,,MDSD,18.43,-69.669,18.0,19730102,20231006
22761,784860,99999,SANTO DOMINGO,DO,,,18.433,-69.883,14.0,19431101,20231006
22762,784865,99999,DR JOAQUIN BALAGUER INTL,DO,,MDJB,18.573,-69.986,29.9,20061010,20231006
22763,784880,99999,DE LA ROMANA INTNAL,DO,,,18.45,-68.92,94.0,20060201,20231006
22764,785010,11807,ISLAS DEL CISNE,HO,,MHIC,17.4,-83.933,11.0,19730101,19970612
22765,785010,99999,ISLAS DEL CISNE,HN,,MHIC,17.407,-83.933,2.0,20010502,20020812
22766,785140,11603,RAFAEL HERNANDEZ AIRPORT,US,PR,TJBQ,18.495,-67.129,72.2,20060101,20231007
22767,785140,99999,AQUADILLA/BORINQUEN,RQ,,TJBQ,18.5,-67.133,72.0,19400311,19971231
22768,785141,99999,TRUJILLO,HN,,,15.933,-85.933,3.0,20040706,20081231
22769,785145,11653,EUGENIO MARIA DE HOSTOS AIRPORT,US,PR,TJMZ,18.254,-67.149,11.6,20050101,20170810
22770,785145,99999,EUGENIO MARIA DE HO,RQ,,TJMZ,18.25,-67.15,9.0,19421101,19971231
22771,785201,99999,PONCE/MERCEDITA,RQ,,,18.017,-66.567,9.0,19410401,19900219
22772,785203,398,MERCEDITA AIRPORT,RQ,,TJPS,18.0,-66.55,9.1,20050101,20231008
22773,785203,99999,MERCEDITA,RQ,,TJPS,18.008,-66.563,8.8,19900314,19971231
22774,785205,99999,PLAYA PORT PONCE,RQ,,X69,17.967,-66.617,3.0,19790608,19830902
22775,785260,11641,LUIS MUNOZ MARIN INTERNATIONAL AP,US,PR,TJSJ,18.433,-66.011,3.0,20050101,20231007
22776,785260,99999,SAN JUAN INTL ARPT,RQ,,TJSJ,18.417,-66.0,4.0,19410617,19971231
22777,785263,11641,LUIS MUNOZ MARIN IN,RQ,PR,TJSJ,18.433,-66.011,2.4,19960101,19971231
22778,785265,494,FERNANDO LUIS RIBAS DOMINICCI AIRPORT,US,PR,TJIG,18.457,-66.098,3.1,20110223,20231006
22779,785350,11630,NAVAL STATION ROOSEVELT ROADS CEIBA,US,PR,TJNR,18.255,-65.641,10.1,19730101,20231007
22780,785355,99999,CAPE SAN JUAN(CGLS),PR,,X93,18.383,-65.617,22.0,19760514,19840115
22781,785356,99999,PT TUNA/MAUNABO,RQ,,X92,17.983,-65.883,22.0,19760514,19861201
22782,785359,99999,SAINT THOMAS (CGS),VI,,X70,18.333,-64.917,2.0,19800611,19811002
22783,785430,11640,CYRIL E KING AIRPORT,US,VI,TIST,18.336,-64.98,0.0,19730101,20231007
22784,785433,99999,POINT SALIMAS,GD,,,12.0,-61.783,12.0,19850405,19910806
22785,785434,99999,BEEF ISLAND,VI,,,18.45,-64.55,5.0,19800611,19860729
22786,785450,99999,HAM BLUFF LIGHT   ST. CROIX,PR,,,17.767,-64.883,21.0,20041005,20041005
22787,785470,11624,CHRISTIANSTED/ALEX.,VQ,VI,TISX,17.7,-64.813,16.8,19410901,19971231
22788,785474,99999,ANGUILLA,VQ,,,18.2,-63.05,29.0,19920804,19940311
22789,785500,99999,TERRANCE B LETTSOME INTL,VG,,TUPJ,18.445,-64.543,4.6,19810801,20231006
22790,785510,11624,HENRY E ROHLSEN AIRPORT,US,VI,TISX,17.7,-64.812,14.0,20110101,20231007
22791,785510,99999,CHRISTIANSTED HENRY,VQ,,TISX,17.7,-64.783,13.0,20050101,20101231
22792,785830,99999,PHILIP S W GOLDSON INTL,BZ,,MZBZ,17.539,-88.308,4.6,19590503,20231006
22793,785840,99999,BELIZE/LANDIVAR,BZ,,,17.517,-88.2,1.0,19510102,20150401
22794,785880,99999,HALF MOON CAYE,BZ,,,17.183,-87.5,-999.9,19940201,19971231
22795,785960,99999,HUNTING CAYE,BZ,,,16.1,-88.25,-999.9,19940301,19971231
22796,786150,99999,FLORES/SANTA ELENA,GT,,MGFL,16.917,-89.883,115.0,19730101,20221009
22797,786250,99999,POPTUN,GT,,,16.317,-89.417,500.0,19730102,20100727
22798,786260,99999,,,,,,,,20030921,20030921
22799,786270,99999,HUEHUETENANGO,GT,,MGHT,15.317,-91.467,1901.0,19730102,20231006
22800,786290,99999,QUETZALTENANGO,GT,,,14.817,-91.5,950.0,19871002,20221009
22801,786310,99999,COBAN,GT,,MGCB,15.469,-90.407,1322.5,19831105,20231006
22802,786311,99999,MUNDO MAYA INTL,GT,,MGTK,16.914,-89.866,130.1,20040510,20180514
22803,786350,99999,LA LIBERTAD,GT,,,16.783,-90.133,180.0,19510101,19541218
22804,786370,99999,PUERTO BARRIOS,GT,,MGPB,15.731,-88.584,10.1,19430711,20231006
22805,786372,99999,ESQUIPULAS,GT,,MGES,14.57,-89.35,965.0,20051113,20231006
22806,786374,99999,CHAMPERICO,GT,,MGCP,14.3,-91.9,11.0,20090512,20231004
22807,786375,99999,PASO CABALLOS,GT,,MGPC,17.267,-90.25,61.0,20110330,20130915
22808,786376,99999,MUNDO MAYA INTL ARPT,GT,,MGMM,16.9,-89.867,117.7,20110922,20231006
22809,786390,99999,RETALHULEU,GT,,MGRT,14.521,-91.697,199.9,19730101,20231006
22810,786400,99999,GUATEMALA (OBSERVATORIO NACIONAL),GT,,,14.583,-90.517,1502.0,20011026,20011026
22811,786410,99999,LA AURORA,GT,,MGGT,14.583,-90.527,1509.4,19420205,20231006
22812,786445,99999,ZACAPA,GT,,MGZA,14.967,-89.533,190.8,19840921,20231006
22813,786470,99999,SAN JOSE,GT,,MGSJ,13.936,-90.836,8.8,19420813,20230103
22814,786475,99999,QUEZALTENANGO,GT,,MGQZ,14.866,-91.502,2431.0,19841012,20231006
22815,786490,99999,LA FRAGUA/ZACAPA,GT,,,14.95,-89.533,470.0,19850307,20221009
22816,786500,99999,ACAJUTLA/SONSONATE,SV,,MSAC,13.567,-89.833,15.0,19620401,20231006
22817,786520,99999,LOS ANDES,SV,,,13.883,-89.65,1770.0,20130918,20210107
22818,786550,99999,SANTA ANA/EL PALMAR,SV,,MSSA,13.97,-89.53,660.0,19770304,20231006
22819,786620,99999,SAN SALVADOR,SV,,,13.717,-89.2,689.0,20040420,20070920
22820,786630,99999,ILOPANGO INTL,SV,,MSSS,13.699,-89.12,616.0,19510101,20231006
22821,786634,99999,EL SALVADOR INTL,ES,,,13.433,-89.05,30.0,19800423,19870114
22822,786660,99999,EL SALVADOR INTL,SV,,MSLP,13.441,-89.056,30.8,19870116,20231006
22823,786700,99999,SAN MIGUEL/PAPALON,SV,,MSSM,13.43,-88.12,80.0,19840109,20231006
22824,786720,99999,LA UNION/CPI,SV,,MSLU,13.317,-87.783,28.0,20021118,20231006
22825,787000,99999,AMAPALA/LOS PELONAS,HN,,MHAM,13.283,-87.667,5.0,19570701,20201128
22826,787001,99999,AMAPALA/LOS PELONAS,HN,,,13.3,-87.633,5.0,19810606,19831102
22827,787010,99999,LA LAGUNA AIRPORT - GUANAJA,HN,,MHNJ,16.445,-85.907,14.9,19570701,19970118
22828,787013,99999,GUANAJA ISLAND,HN,,,16.467,-86.067,2.0,19890616,19971231
22829,787014,99999,MAPULACA AIRPORT,HN,,MHLP,14.033,-88.633,51.8,20110626,20140623
22830,787030,99999,JUAN MANUEL GALVEZ INTL,HN,,MHRO,16.317,-86.523,5.5,19900105,20231006
22831,787040,99999,TRUJILLO HONDURAS,HN,,MHTR,15.93,-85.93,3.0,20050101,20231006
22832,787050,99999,GOLOSON INTL,HN,,MHLC,15.742,-86.853,14.9,19730214,20231006
22833,787060,99999,TELA,HN,,MHTE,15.776,-87.476,2.1,19510101,20231006
22834,787070,99999,YORO,HN,,MHYR,15.167,-87.117,670.0,19830812,20231006
22835,787080,99999,LA MESA INTL,HN,,MHLM,15.453,-87.924,27.7,19570701,20231006
22836,787094,99999,YORO,HN,,,15.133,-87.133,0.0,19830418,19830622
22837,787110,99999,PUERTO LEMPIRA,HN,,MHPL,15.261,-83.781,8.0,19610316,20231006
22838,787140,99999,CATACAMAS,HN,,MHCA,14.9,-85.933,442.0,19570701,20231006
22839,787170,99999,SANTA ROSA DE COPAN,HN,,MHSR,14.783,-88.783,1079.0,19570701,20231006
22840,787180,99999,NUEVA OCOTEPEQUE,HN,,MHNO,14.433,-89.2,626.0,19890401,20231006
22841,787185,99999,CORONEL ENRIQUE SOT,HO,,MHSC,14.383,-87.617,628.0,20080319,20080612
22842,787190,99999,LA ESPERANZA,HN,,MHLE,14.333,-88.167,1100.0,19890601,20231006
22843,787200,99999,TONCONTIN INTL,HN,,MHTG,14.061,-87.217,1004.0,19510101,20231006
22844,787210,99999,PALMEROLA INTL,HN,,MHSC,14.383,-87.621,628.0,20050101,20231006
22845,787240,99999,CHOLUTECA,HN,,MHCH,13.3,-87.183,48.0,19630703,20231006
22846,787250,99999,CABO GRACIAS A DIOS,HN,,,15.0,-83.167,4.0,19510101,19541231
22847,787300,99999,PUERTO CABEZAS,NI,,MNPC,14.047,-83.387,15.8,19500614,20231006
22848,787310,99999,NANDAIME,NI,,,11.717,-86.05,95.0,20041008,20050907
22849,787320,99999,MASATEPE,NI,,,11.9,-86.15,150.0,20070226,20130802
22850,787330,99999,RIVAS,NI,,MNRS,11.417,-85.833,53.0,19750618,20231006
22851,787340,99999,JINOTEGA,NI,,MNJG,13.083,-85.983,985.0,19820801,20231006
22852,787350,99999,JUIGALPA,NI,,MNJU,12.1,-85.367,90.0,19730702,20231006
22853,787353,99999,LEON,NI,,MNLN,12.428,-86.902,100.0,19821019,19830822
22854,787360,99999,POSOLTEGA,NI,,,12.55,-86.983,80.0,20061106,20061106
22855,787390,99999,CHINANDEGA,NI,,MNCH,12.633,-87.133,53.0,19750618,20231006
22856,787410,99999,MANAGUA INTL,NI,,MNMG,12.141,-86.168,59.1,19421001,20231006
22857,787421,99999,PROVIDENCIALES,TC,,MBPV,21.774,-72.266,4.6,20040713,20231006
22858,787440,99999,SAN CARLOS,NI,,,11.133,-84.783,40.0,20040724,20230906
22859,787450,99999,BLUEFIELDS,NI,,MNBL,11.991,-83.774,6.1,19490301,20231006
22860,787550,99999,NICOYA,CR,,MRNC,10.15,-85.45,120.0,19730501,20030918
22861,787600,99999,PUNTARENAS,CR,,,9.967,-84.833,3.0,19490102,19971229
22862,787605,99999,SAN JOSE/LA SABANA,CR,,,9.933,-84.1,1132.0,19420409,19740821
22863,787606,99999,PASO CANOAS,CR,,,8.967,-83.533,10.0,19731204,19801112
22864,787613,99999,CHACARITA,CR,,MRCH,9.984,-84.772,2.1,19860918,19971231
22865,787620,99999,JUAN SANTAMARIA INTL,CR,,MROC,9.994,-84.209,920.8,19550704,20231006
22866,787625,99999,TOBIAS BOLANOS INTL,CR,,,9.95,-84.133,1019.0,19760305,19971231
22867,787630,99999,AGROPECURARIA,CR,,MRPT,9.97,-84.82,3.0,19490109,20051103
